Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
SWOOP Events,78702,07/24/2014,100,"3012 GONZALES ST
AUSTIN, TX 78702
(30.259317480000448, -97.70672269399967)",10413782,Routine Inspection
Sydalie's Cookies,78759,11/15/2013,100,"8650 SPICEWOOD SPRINGS RD Unit 105
AUSTIN, TX 78759
(30.43348372300045, -97.77179204899966)",10890508,Routine Inspection
Sydalie's Cookies,78759,07/28/2014,100,"8650 SPICEWOOD SPRINGS RD Unit 105
AUSTIN, TX 78759
(30.43348372300045, -97.77179204899966)",10890508,Routine Inspection
Synergy Enterprises Austin,78744,05/12/2014,91,"3827 PROMONTORY POINT DR
AUSTIN, TX 78744
(30.20948359600044, -97.72887415999969)",10592772,Routine Inspection
Synergy Enterprises Austin,78744,08/21/2012,90,"3827 PROMONTORY POINT DR
AUSTIN, TX 78744
(30.20948359600044, -97.72887415999969)",10592772,Routine Inspection
Synergy Enterprises Austin,78744,02/16/2012,92,"3827 PROMONTORY POINT DR
AUSTIN, TX 78744
(30.20948359600044, -97.72887415999969)",10592772,Routine Inspection
Synergy Enterprises Austin,78744,02/28/2013,83,"3827 PROMONTORY POINT DR
AUSTIN, TX 78744
(30.20948359600044, -97.72887415999969)",10592772,Routine Inspection
Synergy Enterprises Austin,78744,11/19/2013,94,"3827 PROMONTORY POINT DR
AUSTIN, TX 78744
(30.20948359600044, -97.72887415999969)",10592772,Routine Inspection
Szechuan House,78758,02/14/2014,81,"11005 BURNET RD Unit 100
AUSTIN, TX 78758
(30.394540055000448, -97.72065147599966)",10806002,1st Follow Up to Routine of 50 - 69
Szechuan House,78758,01/30/2014,59,"11005 BURNET RD Unit 100
AUSTIN, TX 78758
(30.394540055000448, -97.72065147599966)",10806002,Routine Inspection
Szechuan House,78758,09/19/2014,73,"11005 BURNET RD Unit 100
AUSTIN, TX 78758
(30.394540055000448, -97.72065147599966)",10806002,Routine Inspection
Szechuan House,78758,06/10/2013,73,"11005 BURNET RD Unit 100
AUSTIN, TX 78758
(30.394540055000448, -97.72065147599966)",10806002,Routine Inspection
Taco Bell,78758,09/05/2014,100,"2600 W BRAKER LN
AUSTIN, TX 78758
(30.390867733000448, -97.72005459499968)",11066721,Routine Inspection
Taco Bell,78723,10/09/2014,91,"5604 CAMERON RD
AUSTIN, TX 78723
(30.31394370400045, -97.70390882199968)",11066732,Routine Inspection
Taco Bell,78704,09/30/2014,97,"201 E OLTORF ST
AUSTIN, TX 78704
(30.238006028000484, -97.75235535799965)",11066742,Routine Inspection
Taco Bell,78726,06/19/2014,96,"7515 N FM 620 RD
AUSTIN, TX 78726
(30.408366285000454, -97.85159332599966)",11066752,Routine Inspection
Taco Bell,78753,09/23/2014,91,"9504 N LAMAR BLVD
AUSTIN, TX 78753
(30.36455537800049, -97.69622771199965)",11066396,Routine Inspection
Taco Bell,78748,08/25/2014,100,"161 W SLAUGHTER LN Bldg C
AUSTIN, TX 78748
(30.167253619000462, -97.79225657299969)",11066594,Routine Inspection
Taco Bell,78758,07/01/2014,97,"1825 W PARMER LN
AUSTIN, TX 78758
(30.413817823000443, -97.69201277499968)",11066597,Routine Inspection
Taco Bell,78741,09/12/2014,96,"2308 E RIVERSIDE DR
AUSTIN, TX 78741
(30.237920759000474, -97.72564085699969)",11066712,Routine Inspection
Taco Bell,78745,08/26/2014,100,"3421 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.21320431400045, -97.8293312409997)",11066421,Routine Inspection
Taco Bell,78757,08/26/2014,97,"7793 BURNET RD
AUSTIN, TX 78757
(30.354604272000472, -97.73170531599965)",11066790,Routine Inspection
Taco Bell,78723,10/23/2014,93,"1925 AIRPORT BLVD
AUSTIN, TX 78723
(30.282754400000442, -97.70405973299967)",11066741,Routine Inspection
Taco Bell,78748,09/02/2014,100,"3324 W SLAUGHTER LN
AUSTIN, TX 78748
(30.18214571000044, -97.84671802099967)",11066730,Routine Inspection
Taco Bell,78753,09/30/2014,97,"1016 E ANDERSON LN WB
AUSTIN, TX 78753
(30.371742438000467, -97.6805695279997)",11066724,Routine Inspection
Taco Bell,78745,10/07/2014,86,"1701 W BEN WHITE BLVD EB Bldg 2
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",11066726,Routine Inspection
Taco Bell,78704,09/27/2014,89,"311 S LAMAR BLVD
AUSTIN, TX 78704
(30.26251045300046, -97.7577514949997)",11066426,Routine Inspection
Taco Bell,78726,10/24/2014,97,"7515 N FM 620 RD
AUSTIN, TX 78726
(30.408366285000454, -97.85159332599966)",11066752,Routine Inspection
Taco Bell,78744,08/18/2014,94,"6511 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.188400586000455, -97.7461486959997)",11066411,Routine Inspection
Taco Bell,78758,07/29/2014,91,"4811 W BRAKER LN
AUSTIN, TX 78758
(30.400676516000487, -97.74725692999965)",11066733,Routine Inspection
Taco Bell,78717,08/01/2014,94,"9900 W PARMER LN Bldg C
AUSTIN, TX 78717
(30.486783671000467, -97.77075268999965)",11066586,Routine Inspection
Taco Bell,78750,08/20/2014,91,"13770 N US 183 HWY Unit 170
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",11066599,Routine Inspection
Taco Bell,78727,08/14/2014,100,"3501 W WELLS BRANCH PKWY
AUSTIN, TX 78727
(30.433739227000444, -97.6533239049997)",11066744,Routine Inspection
Taco Bell,78745,08/27/2014,86,"502 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.196415568000475, -97.78606766699966)",11066763,Routine Inspection
Taco Bueno,78749,02/06/2013,77,"5000 W SLAUGHTER LN Bldg 3
AUSTIN, TX 78749
(30.200003774000436, -97.86406447199965)",10098886,Routine Inspection
Taco Bueno,78749,05/05/2014,87,"5000 W SLAUGHTER LN Bldg 3
AUSTIN, TX 78749
(30.200003774000436, -97.86406447199965)",10098886,Routine Inspection
Taco Bueno,78749,01/06/2012,95,"5000 W SLAUGHTER LN Bldg 3
AUSTIN, TX 78749
(30.200003774000436, -97.86406447199965)",10098886,Routine Inspection
Taco Bueno,78749,10/30/2013,86,"5000 W SLAUGHTER LN Bldg 3
AUSTIN, TX 78749
(30.200003774000436, -97.86406447199965)",10098886,Routine Inspection
Taco Bueno,78749,07/18/2012,90,"5000 W SLAUGHTER LN Bldg 3
AUSTIN, TX 78749
(30.200003774000436, -97.86406447199965)",10098886,Routine Inspection
Taco Cabana,78660,05/03/2013,73,"15002 FM 1825 RD
AUSTIN, TX 78660
(30.442375883000466, -97.66570606999966)",2801246,Routine Inspection
Taco Cabana,78660,03/21/2012,83,"15002 FM 1825 RD
AUSTIN, TX 78660
(30.442375883000466, -97.66570606999966)",2801246,Routine Inspection
Taco Cabana,78660,11/20/2013,100,"15002 FM 1825 RD
AUSTIN, TX 78660
(30.442375883000466, -97.66570606999966)",2801246,Routine Inspection
Taco Cabana,78660,02/08/2012,70,"15002 FM 1825 RD
AUSTIN, TX 78660
(30.442375883000466, -97.66570606999966)",2801246,Routine Inspection
Taco Cabana,78660,09/18/2012,93,"15002 FM 1825 RD
AUSTIN, TX 78660
(30.442375883000466, -97.66570606999966)",2801246,Routine Inspection
Taco Cabana,78756,09/23/2014,85,"5242 N LAMAR BLVD
AUSTIN, TX 78756
(30.320360680000476, -97.72989621799968)",11037878,Routine Inspection
Taco Cabana,78660,06/20/2014,82,"15002 FM 1825 RD
AUSTIN, TX 78660
(30.442375883000466, -97.66570606999966)",2801246,Routine Inspection
Taco Cabana #122,78757,09/19/2012,79,"8620 BURNET RD
AUSTIN, TX 78757
(30.368558405000442, -97.72761125899967)",2800640,Routine Inspection
Taco Cabana #122,78757,02/07/2012,74,"8620 BURNET RD
AUSTIN, TX 78757
(30.368558405000442, -97.72761125899967)",2800640,Routine Inspection
Taco Cabana #122,78757,07/14/2014,94,"8620 BURNET RD
AUSTIN, TX 78757
(30.368558405000442, -97.72761125899967)",2800640,Routine Inspection
Taco Cabana #122,78757,04/29/2013,85,"8620 BURNET RD
AUSTIN, TX 78757
(30.368558405000442, -97.72761125899967)",2800640,Routine Inspection
Taco Cabana #122,78757,11/20/2013,93,"8620 BURNET RD
AUSTIN, TX 78757
(30.368558405000442, -97.72761125899967)",2800640,Routine Inspection
Taco Cabana #123,78701,06/26/2012,73,"517 W MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78701
(30.28215340100047, -97.74355768699968)",2800043,Routine Inspection
Taco Cabana #123,78701,02/01/2013,90,"517 W MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78701
(30.28215340100047, -97.74355768699968)",2800043,Routine Inspection
Taco Cabana #123,78701,09/19/2013,82,"517 W MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78701
(30.28215340100047, -97.74355768699968)",2800043,1st Follow Up to Routine of 50 - 69
Taco Cabana #123,78701,04/02/2014,96,"517 W MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78701
(30.28215340100047, -97.74355768699968)",2800043,Routine Inspection
Taco Cabana #123,78701,12/28/2011,79,"517 W MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78701
(30.28215340100047, -97.74355768699968)",2800043,Routine Inspection
Taco Cabana #123,78701,09/10/2013,53,"517 W MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78701
(30.28215340100047, -97.74355768699968)",2800043,Routine Inspection
Taco Cabana #123,78701,09/30/2014,96,"517 W MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78701
(30.28215340100047, -97.74355768699968)",2800043,Routine Inspection
Taco Cabana #124,78704,10/30/2014,61,"211 S LAMAR BLVD NB
AUSTIN, TX 78704
(30.26382866300048, -97.7572421859997)",2800278,Routine Inspection
Taco Cabana #124,78704,05/02/2014,77,"211 S LAMAR BLVD NB
AUSTIN, TX 78704
(30.26382866300048, -97.7572421859997)",2800278,Routine Inspection
Taco Cabana #124,78704,04/01/2013,77,"211 S LAMAR BLVD NB
AUSTIN, TX 78704
(30.26382866300048, -97.7572421859997)",2800278,Routine Inspection
Taco Cabana #124,78704,10/04/2012,80,"211 S LAMAR BLVD NB
AUSTIN, TX 78704
(30.26382866300048, -97.7572421859997)",2800278,Routine Inspection
Taco Cabana #124,78704,10/17/2013,89,"211 S LAMAR BLVD NB
AUSTIN, TX 78704
(30.26382866300048, -97.7572421859997)",2800278,Routine Inspection
Taco Cabana #124,78704,04/13/2012,79,"211 S LAMAR BLVD NB
AUSTIN, TX 78704
(30.26382866300048, -97.7572421859997)",2800278,Routine Inspection
Taco Cabana #127,78759,12/05/2013,89,"9605 RESEARCH BLVD NB
AUSTIN, TX 78759
(30.38811378000048, -97.7434528289997)",2800869,Routine Inspection
Taco Cabana #127,78759,05/20/2013,87,"9605 RESEARCH BLVD NB
AUSTIN, TX 78759
(30.38811378000048, -97.7434528289997)",2800869,Routine Inspection
Taco Cabana #127,78759,11/28/2011,96,"9605 RESEARCH BLVD NB
AUSTIN, TX 78759
(30.38811378000048, -97.7434528289997)",2800869,Routine Inspection
Taco Cabana #127,78759,07/02/2012,95,"9605 RESEARCH BLVD NB
AUSTIN, TX 78759
(30.38811378000048, -97.7434528289997)",2800869,Routine Inspection
Taco Cabana #127,78759,06/03/2014,93,"9605 RESEARCH BLVD NB
AUSTIN, TX 78759
(30.38811378000048, -97.7434528289997)",2800869,Routine Inspection
Taco Cabana #128,78727,04/23/2013,92,"12525 N MOPAC EXPY NB
AUSTIN, TX 78727
(30.420869695000476, -97.7032508689997)",2800946,Routine Inspection
Taco Cabana #128,78727,04/03/2012,94,"12525 N MOPAC EXPY NB
AUSTIN, TX 78727
(30.420869695000476, -97.7032508689997)",2800946,Routine Inspection
Taco Cabana #128,78727,05/16/2014,94,"12525 N MOPAC EXPY NB
AUSTIN, TX 78727
(30.420869695000476, -97.7032508689997)",2800946,Routine Inspection
Taco Cabana #128,78727,12/03/2013,97,"12525 N MOPAC EXPY NB
AUSTIN, TX 78727
(30.420869695000476, -97.7032508689997)",2800946,Routine Inspection
Taco Cabana #129,78741,03/27/2014,71,"2507 E RIVERSIDE DR
AUSTIN, TX 78741
(30.234092879000457, -97.7238548199997)",2800922,Routine Inspection
Taco Cabana #129,78741,01/22/2013,92,"2507 E RIVERSIDE DR
AUSTIN, TX 78741
(30.234092879000457, -97.7238548199997)",2800922,Routine Inspection
Taco Cabana #129,78741,01/09/2012,85,"2507 E RIVERSIDE DR
AUSTIN, TX 78741
(30.234092879000457, -97.7238548199997)",2800922,Routine Inspection
Taco Cabana #129,78741,07/22/2013,88,"2507 E RIVERSIDE DR
AUSTIN, TX 78741
(30.234092879000457, -97.7238548199997)",2800922,Routine Inspection
Taco Cabana #129,78741,07/24/2012,92,"2507 E RIVERSIDE DR
AUSTIN, TX 78741
(30.234092879000457, -97.7238548199997)",2800922,Routine Inspection
Taco Cabana #140,78745,12/31/2012,94,"6430 S IH 35 SVRD SB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",2800939,Routine Inspection
Taco Cabana #140,78745,12/15/2011,91,"6430 S IH 35 SVRD SB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",2800939,Routine Inspection
Taco Cabana #140,78745,04/02/2014,83,"6430 S IH 35 SVRD SB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",2800939,Routine Inspection
Taco Cabana #140,78745,06/25/2012,89,"6430 S IH 35 SVRD SB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",2800939,Routine Inspection
Taco Cabana #140,78745,08/13/2013,90,"6430 S IH 35 SVRD SB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",2800939,Routine Inspection
Taco Cabana #140,78745,10/14/2014,70,"6430 S IH 35 SVRD SB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",2800939,Routine Inspection
Taco Cabana #199,78748,10/25/2012,87,"9705 MANCHACA RD
AUSTIN, TX 78748
(30.175343790000454, -97.82297525399969)",2801240,Routine Inspection
Taco Cabana #199,78748,05/31/2013,81,"9705 MANCHACA RD
AUSTIN, TX 78748
(30.175343790000454, -97.82297525399969)",2801240,Routine Inspection
Taco Cabana #199,78748,12/11/2013,85,"9705 MANCHACA RD
AUSTIN, TX 78748
(30.175343790000454, -97.82297525399969)",2801240,Routine Inspection
Taco Cabana #199,78748,06/12/2014,87,"9705 MANCHACA RD
AUSTIN, TX 78748
(30.175343790000454, -97.82297525399969)",2801240,Routine Inspection
Taco Cabana #199,78748,03/13/2012,90,"9705 MANCHACA RD
AUSTIN, TX 78748
(30.175343790000454, -97.82297525399969)",2801240,Routine Inspection
Taco Cabana #203,78758,12/05/2013,82,"8415 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.35847824400048, -97.71587987799967)",2800517,Routine Inspection
Taco Cabana #203,78758,06/25/2014,89,"8415 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.35847824400048, -97.71587987799967)",2800517,Routine Inspection
Taco Cabana #203,78758,05/23/2013,91,"8415 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.35847824400048, -97.71587987799967)",2800517,Routine Inspection
Taco Cabana #203,78758,12/14/2011,76,"8415 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.35847824400048, -97.71587987799967)",2800517,Routine Inspection
Taco Cabana #203,78758,07/19/2012,91,"8415 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.35847824400048, -97.71587987799967)",2800517,Routine Inspection
Taco Cabana #206,78745,09/02/2014,76,"2117 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",2800531,Routine Inspection
Taco Cabana #206,78745,02/14/2014,87,"2117 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",2800531,Routine Inspection
Taco Cabana #206,78745,01/03/2013,92,"2117 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",2800531,Routine Inspection
Taco Cabana #206,78745,12/01/2011,92,"2117 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",2800531,Routine Inspection
Taco Cabana #206,78745,06/19/2012,92,"2117 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",2800531,Routine Inspection
Taco Cabana #206,78745,07/23/2013,80,"2117 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",2800531,Routine Inspection
Taco Cabana #278,78749,04/21/2014,85,"6611 S MOPAC EXPY NB
AUSTIN, TX 78749
(30.220483278000472, -97.83565496299968)",2802942,Routine Inspection
Taco Cabana #278,78749,02/12/2013,89,"6611 S MOPAC EXPY NB
AUSTIN, TX 78749
(30.220483278000472, -97.83565496299968)",2802942,Routine Inspection
Taco Cabana #278,78749,10/29/2014,79,"6611 S MOPAC EXPY NB
AUSTIN, TX 78749
(30.220483278000472, -97.83565496299968)",2802942,Routine Inspection
Taco Cabana #278,78749,09/23/2013,90,"6611 S MOPAC EXPY NB
AUSTIN, TX 78749
(30.220483278000472, -97.83565496299968)",2802942,Routine Inspection
Taco Cabana #278,78749,07/25/2012,94,"6611 S MOPAC EXPY NB
AUSTIN, TX 78749
(30.220483278000472, -97.83565496299968)",2802942,Routine Inspection
Taco Cabana #278,78749,12/19/2011,85,"6611 S MOPAC EXPY NB
AUSTIN, TX 78749
(30.220483278000472, -97.83565496299968)",2802942,Routine Inspection
Taco Cabana #293,78726,08/13/2014,97,"7409 N FM 620 RD Bldg 3
AUSTIN, TX 78726
(30.407196719000467, -97.8521832939997)",10002594,Routine Inspection
Taco Cabana #293,78726,01/13/2012,78,"7409 N FM 620 RD Bldg 3
AUSTIN, TX 78726
(30.407196719000467, -97.8521832939997)",10002594,Routine Inspection
Taco Cabana #293,78726,01/16/2013,85,"7409 N FM 620 RD Bldg 3
AUSTIN, TX 78726
(30.407196719000467, -97.8521832939997)",10002594,Routine Inspection
Taco Cabana #293,78726,04/01/2014,92,"7409 N FM 620 RD Bldg 3
AUSTIN, TX 78726
(30.407196719000467, -97.8521832939997)",10002594,Routine Inspection
Taco Cabana #293,78726,10/03/2013,88,"7409 N FM 620 RD Bldg 3
AUSTIN, TX 78726
(30.407196719000467, -97.8521832939997)",10002594,Routine Inspection
Taco Cabana #293,78726,07/19/2012,88,"7409 N FM 620 RD Bldg 3
AUSTIN, TX 78726
(30.407196719000467, -97.8521832939997)",10002594,Routine Inspection
Taco Cabana Patio Rest. #125,78750,10/24/2014,94,"13376 N US 183 HWY SB
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",2800474,Routine Inspection
Taco Cabana Patio Rest. #125,78750,10/26/2012,75,"13376 N US 183 HWY SB
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",2800474,Routine Inspection
Taco Cabana Patio Rest. #125,78750,05/28/2013,84,"13376 N US 183 HWY SB
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",2800474,Routine Inspection
Taco Cabana Patio Rest. #125,78750,08/23/2012,82,"13376 N US 183 HWY SB
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",2800474,Routine Inspection
Taco Cabana Patio Rest. #125,78750,02/27/2012,91,"13376 N US 183 HWY SB
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",2800474,Routine Inspection
Taco Cabana Patio Rest. #125,78750,12/30/2013,92,"13376 N US 183 HWY SB
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",2800474,Routine Inspection
Taco Cabana Patio Rest. #125,78750,06/06/2014,84,"13376 N US 183 HWY SB
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",2800474,Routine Inspection
Taco Deli,78758,07/29/2013,95,"12001 BURNET RD
AUSTIN, TX 78758
(30.407732932000442, -97.71391353499968)",2802421,Routine Inspection
Taco Deli,78746,03/26/2013,93,"1500 SPYGLASS DR
AUSTIN, TX 78746
(30.258122563000484, -97.78733978699967)",2801355,Routine Inspection
Taco Deli,78758,12/14/2011,94,"12001 BURNET RD
AUSTIN, TX 78758
(30.407732932000442, -97.71391353499968)",2802421,Routine Inspection
Taco Deli,78746,02/06/2014,84,"1500 SPYGLASS DR
AUSTIN, TX 78746
(30.258122563000484, -97.78733978699967)",2801355,Routine Inspection
Taco Deli,78758,02/24/2014,100,"12001 BURNET RD
AUSTIN, TX 78758
(30.407732932000442, -97.71391353499968)",2802421,Routine Inspection
Taco Deli,78758,08/27/2014,93,"12001 BURNET RD
AUSTIN, TX 78758
(30.407732932000442, -97.71391353499968)",2802421,Routine Inspection
Taco Deli,78746,09/11/2012,91,"1500 SPYGLASS DR
AUSTIN, TX 78746
(30.258122563000484, -97.78733978699967)",2801355,Routine Inspection
Taco Deli,78746,02/21/2012,95,"1500 SPYGLASS DR
AUSTIN, TX 78746
(30.258122563000484, -97.78733978699967)",2801355,Routine Inspection
Taco Deli,78746,08/12/2014,100,"1500 SPYGLASS DR
AUSTIN, TX 78746
(30.258122563000484, -97.78733978699967)",2801355,Routine Inspection
Taco Deli,78758,07/20/2012,97,"12001 BURNET RD
AUSTIN, TX 78758
(30.407732932000442, -97.71391353499968)",2802421,Routine Inspection
Taco Deli,78746,10/02/2013,90,"1500 SPYGLASS DR
AUSTIN, TX 78746
(30.258122563000484, -97.78733978699967)",2801355,Routine Inspection
Tacodeli III,78756,10/24/2013,93,"4200 N LAMAR BLVD Unit 100
AUSTIN, TX 78756
(30.31034743200047, -97.73984503499969)",10423805,Routine Inspection
Tacodeli III,78756,10/27/2014,88,"4200 N LAMAR BLVD Unit 100
AUSTIN, TX 78756
(30.31034743200047, -97.73984503499969)",10423805,Routine Inspection
Tacodeli III,78756,03/30/2012,97,"4200 N LAMAR BLVD Unit 100
AUSTIN, TX 78756
(30.31034743200047, -97.73984503499969)",10423805,Routine Inspection
Tacodeli III,78756,04/10/2013,97,"4200 N LAMAR BLVD Unit 100
AUSTIN, TX 78756
(30.31034743200047, -97.73984503499969)",10423805,Routine Inspection
Tacodeli III,78756,04/28/2014,97,"4200 N LAMAR BLVD Unit 100
AUSTIN, TX 78756
(30.31034743200047, -97.73984503499969)",10423805,Routine Inspection
Tacodeli III,78756,10/09/2012,97,"4200 N LAMAR BLVD Unit 100
AUSTIN, TX 78756
(30.31034743200047, -97.73984503499969)",10423805,Routine Inspection
Taco-Mex,78722,09/25/2012,95,"2611 MANOR RD
AUSTIN, TX 78722
(30.28495344500044, -97.71491656999967)",10265426,Routine Inspection
Taco-Mex,78702,10/14/2014,73,"2944 E 12TH ST
AUSTIN, TX 78702
(30.276237586000434, -97.70452529299968)",10685816,Routine Inspection
Taco-Mex,78722,07/30/2013,76,"2611 MANOR RD
AUSTIN, TX 78722
(30.28495344500044, -97.71491656999967)",10265426,Routine Inspection
Taco-Mex,78702,06/08/2012,87,"2944 E 12TH ST
AUSTIN, TX 78702
(30.276237586000434, -97.70452529299968)",10685816,Routine Inspection
Taco-Mex,78722,10/01/2014,82,"2611 MANOR RD
AUSTIN, TX 78722
(30.28495344500044, -97.71491656999967)",10265426,Routine Inspection
Taco-Mex,78702,08/14/2013,93,"2944 E 12TH ST
AUSTIN, TX 78702
(30.276237586000434, -97.70452529299968)",10685816,Routine Inspection
